text	label
h imam utomo s  born 14 may 1943 in jombang east java  is the former governor of east java from 1998 to 2003 and again from 2003 to 2008	OfficeHolder
exaeretia lepidella is a moth of the oecophoridae family it is found in russia  the ural and siberia 	Animal
gillian flynn  born 1971  is an american author and former television critic for entertainment weekly flynn has published three novels: sharp objects  2006  dark places  2009  and gone girl  2012 	Artist
stickelgraben is a river of bavaria germany	NaturalPlace
st peter 's episcopal church was added to the national register of historic places for its architectural significance in 1974 it is affiliated with the episcopal diocese of fond du lac	Building
the jos serrano adobe is a historic 1863 adobe house in lake forest orange county california the property is one of four historic buildings in the heritage hill historic park it was listed on the national register of historic places on may 24 1976	Building
centuric llc is a cloud computing company based in fort lauderdale florida that offers hosting services such as cloud servers cloud pbx web hosting backup and disaster recovery solutions to companies of all sizes	Company
the nikitin mu 4 was an amphibian trainer aircraft produced in the ussr in 1936	MeanOfTransportation
davide campari milano in the global branded beverage industry since 1860 is an italian company producing spirits wines and soft drinks from its signature product campari bitter its portfolio has extended to include over 50 premium and super premium brands like aperol appleton campari cinzano skyy vodka and wild turkey	Company
neptoon studios is a canadian animation studio founded in 2003 by todd kauffman and mark thornton it produces various animated series starting out with animated shorts in 2005 they are planning their first movie grojband: the movie citation needed	Company
kanpuku ji   is a buddhist temple of the shingon buzan sect located in yamakura katori chiba prefecture the temple is one of two temples in katori with the same name the other being makinosan kanpuku ji	Building
the church of the holy family is a catholic church located in downtown columbus georgia united states it was added to the national register of historic places september 29 1980	Building
abraham solomon baylinson  6 january 1882 may 1950  was a russian american painter who was active in the early modernist movement	Artist
the john bohrnstedt house is located in galesville wisconsin it was added to the national register of historic places in 1984 john bohrenstedt  1833 1909  was a german immigrant he was a farmer and stakeholder in the bank of galesville	Building
the valea poienii river is a tributary of the r ul t rgului in romania	NaturalPlace
the valea de sub porti a river is a tributary of the valea alb river in romania	NaturalPlace
martyn craig campbell is an english bass guitarist from liverpool england he is best known for his work with rain the lightning seeds richard ashcroft wah ! and terry hall campbell has been working with pete wylie and more recently  october 2007  touring with shack	Artist
gorupogisan is a mountain between the county of pyeongchang and the city of gangneung gangwon do in south korea it has an elevation of 1238 3 m  4063 ft 	NaturalPlace
the eagle in the sand is a novel written by simon scarrow published by headline book publishing in 2006 its the seventh book in the eagle series starting with macro and cato 's transfer to the eastern provinces of rome	WrittenWork
thunder point is a novel in the sean dillon series by jack higgins published in 1993	WrittenWork
mad professor  born neil joseph stephen fraser 1955 georgetown guyana  is a guyanese dub music producer and engineer known for his original productions and remix work he is considered one of the leading producers of dub music s second generation and was instrumental in transitioning dub into the digital age	Artist
gundbach is a river of hesse germany	NaturalPlace
1000 connecticut avenue is a high rise skyscraper building located in the united states capital of washington d c this building replaced a previous one built in 1956 that was demolished in the winter of 2007	Building
the ducati 748 was a ducati sport bike made from 1994 to 2002 the 748 was the smaller version of the 916 and was succeeded in 2003 by the 749 there was also a similar model the 996 which was a higher horsepower model	MeanOfTransportation
astragalus filipes is a species of milkvetch known by the common name basalt milkvetch it is native to western north america from british columbia to california to utah where it grows in many types of habitat especially dry areas	Plant
imaginary playmate is a thriller film which debuted on hbo in 2006 dina meyer rick ravanello cassandra sawtell and pablo coffey starred	Film
the lehtovaara pik 16 vasama  english: arrow  is a finnish mid wing single seat fai standard class glider that was designed by tuomo tervo jorma jalkanen and kurt hedstrom who were students at the polyteknikkojen ilmailukerho  pik  and produced by lehtovaara	MeanOfTransportation
john l bartlett is a democratic member of the indiana house of representatives representing the 95th district since 2008	OfficeHolder
hmcs drummondville was a bangor class minesweeper that served with the royal canadian navy during the second world war she saw action primarily in the battle of the atlantic	MeanOfTransportation
jonathan dexter record house is a historic house at 39 41 grandview avenue in quincy massachusetts it was built in 1890 and added to the national register of historic places in 1989	Building
union pacific 6916 is a dda40x diesel locomotive built for the union pacific railroad it now resides in the eccles rail center at the utah state railroad museum in ogden utah	MeanOfTransportation
pastime is the 18th spenser novel by robert b parker the story follows boston based pi spenser as he attempts to find a man 's missing mother	WrittenWork
the doman river or budinic river is a tributary of the b rzava river in romania	NaturalPlace
express kenya is a logistics company of kenya providing air freight sea freight trucking warehousing and moving services express kenya 's stock is listed on the nairobi stock exchange head offices and facilities are located in nairobi and sea terminal facilities are located in mombasa	Company
exilisia falcata is a moth of the arctiidae family it was described by de toulgo t in 1954 it is found on madagascar	Animal
chimonobambusa is a genus of bamboo	Plant
the orange room is a popular lebanese website that revolves around discussion forums	Company
bicycle kick  2013  is a bengali film the film is directed by debasish sen sharma sumit das and produced by success creation pvt ltd music of the film has been composed by joy sarkar	Film
the bernard h v 41 was a racing seaplane designed by soci t des avions bernard for the french government to compete in the 1929 schneider trophy	MeanOfTransportation
renault nissan automotive india private limited is the indian subsidiary of renault nissan	Company
metallolophia is a genus of moth in the family geometridae	Animal
the passionate demons  norwegian: line  is a 1961 norwegian drama film directed by nils reinhardt christensen it was entered into the 1961 cannes film festival	Film
the stranger is a 1995 martial arts action film directed by fritz kiersch starring former professional kickboxing champion kathy long	Film
neopetrosia subtriangularis is a species of marine petrosiid sponges native to the waters off florida and the caribbean sea they superficially resemble staghorn corals	Animal
l'encyclop die du savoir relatif et absolu or livre secret des fourmis	WrittenWork
vijender gupta is an indian politician from delhi capital of india he is currently convenor of bjp 's urban local bodies cell and also a member of bjp 's national executive he was president of delhi state unit of bharatiya janata party	OfficeHolder
rocche del reopasso is a mountain in liguria northern italy part of the ligurian appennines	NaturalPlace
eucalyptus piperita commonly known as sydney peppermint and urn fruited peppermint is a small to medium forest tree native to new south wales australia	Plant
brenda russell  born brenda gordon april 8 1949 brooklyn new york  is an american canadian singer songwriter and keyboardist whose roots are deeply embedded in african american music culture known for her eclectic musical style her recordings have encompassed several different genres including pop soul dance jazz and adult contemporary	Artist
holy cross church kurla is a roman catholic church in kurla a suburb of mumbai india it was built during the portuguese era by the jesuits in 1588 and rebuilt in 1848 it is one of the oldest churches in mumbai the church belongs to the archdiocese of bombay	Building
sir arnold henry nordmeyer onz kcmg  7 february 1901 2 february 1989  born heinrich arnold nordmeyer was a new zealand politician he was leader of the labour party for three years while it was in opposition	OfficeHolder
the island glass lizard is a species of glass lizard found in the united states	Animal
brachystephanus nimbae is a species of plant in the acanthaceae family it is found in cameroon ivory coast ghana guinea and liberia	Plant
barry mcguire  born 15 october 1935  is an american singer songwriter best known for the hit song eve of destruction and later as a pioneering singer and songwriter of contemporary christian music	Artist
jinn is a 2014 film from exxodus pictures it was written and directed by ajmal zaheer ahmad starring ray park and serinda swan in the lead roles	Film
cervecer a polar c a is one of the most important subsidiaries of the empresas polar c a conglomerate the enterprise makes beers and malt for its distribution it relies on red de franquicias de distribuci n to carry out the rest of the job	Company
the topaze class  or gem class  cruisers were a class of third class protected cruisers they were the last class of protected cruiser built for the royal navy four ships were built and a further 4 ships of the class were canceled before their keels were laid	MeanOfTransportation
cadillac beach is the sixth novel written by tim dorsey published in 2004	WrittenWork
st john 's church birkdale is in st john 's road birkdale southport merseyside england it is an active anglican parish church in the deanery of north meols the archdeaconry of warrington and the diocese of liverpool the church is designated by english heritage as a grade ii listed building	Building
the tom pendergast house is a historic residence located at 5650 ward parkway in the country club district in kansas city missouri	Building
sms thetis was the fourth member of the ten ship gazelle class built by the imperial german navy she was built by the imperial dockyard in danzig laid down in 1899 launched in july 1900 and commissioned into the high seas fleet in september 1901	MeanOfTransportation
john singleton copley 1st baron lyndhurst pc ks frs  21 may 1772 12 october 1863  was a british lawyer and politician he was three times lord chancellor of great britain	OfficeHolder
the matsu class destroyers  matsu gata kuchikukan  were a class of destroyer built for the imperial japanese navy  ijn  who referred to them as type d destroyer  tei gata kuchikukan 	MeanOfTransportation
the guggenmos bullet is a series of german high wing single place hang gliders that were designed by world hang gliding champion josef guggenmos and produced by his company drachenbau josef guggenmos	MeanOfTransportation
xfx is the manufacturing division of hong kong based pine technology holdings limited  sehk: 1079  the xfx division has its headquarters in ontario california and specializes in the manufacturing of video cards power supplies and motherboards	Company
seventh street savings bank is an historic structure located in the shaw neighborhood of washington d c it has been listed on the district of columbia inventory of historic sites since 2002 and it was listed on the national register of historic places in 2003	Building
burning valley is a 1953 coming of age novel by the american writer phillip bonosky set in the steel valley of pittsburgh pennsylvania during the 1920s it was originally published in the communist party publication masses and mainstream	WrittenWork
david willis otherwise known as dj ski and ski beatz is an american record producer mainly working in hip hop	Artist
the chrysopeleiinae are a subfamily of the cosmopterigidae although some authors treat it as a full family the chrysopeleiidae	Animal
climatewell or cw is a multinational cleantech company headquartered in stockholm sweden the company and its business partners install energy efficient solar energy solutions that provide cooling and heating plus heat tap water in commercial buildings hospitals factories hotels offices multi family homes and single family homes around the world	Company
asesinato a distancia  english language:murdered at distance  is a 1998 argentine crime drama directed and written by santiago carlos oves the film premiered on 12 february 1998 in buenos aires the film stars h ctor alterio and patricio contreras	Film
kutravaaligal is a 1985 tamil language indian feature film directed by rama narayanan starring raveendran in lead role	Film
trichilia emetica is a tree in the family meliaceae it is commonly known as the natal mahogany these trees are found in riverine vegetation and open woodland from kwazulu natal province of south africa to tropical africa	Plant
de letzeburger bauer is a newspaper published in luxembourg	WrittenWork
the atmospheric railway: new and selected stories is a 2008 short story collection by british author shena mackay comprising thirteen new stories and twenty three selected from earlier collections	WrittenWork
st george 's day is a 2012 british gangster film it was directed by frank harper and starred craig fairbrass frank harper charles dance vincent regan dexter fletcher nick moran and keeley hazell	Film
brian d'arcy james  born june 29 1968  is an american actor and musician	Artist
lunania dodecandra is a species of plant in the salicaceae family it is endemic to cuba	Plant
next jump is an e commerce company the company handles loyalty programs for dell aarp intel and hilton hotel headquartered in new york city the company has over 28000 merchant partners both retailers and manufacturers the firm has offices in new york city boston san francisco and london	Company
the slater field guide to australian birds is one of the main national bird field guides used by australian birders	WrittenWork
uss antona  1863  was a steamer captured by the union navy during the american civil war she was used by the union navy as a dispatch boat and gunship in support of the union navy blockade of confederate waterways	MeanOfTransportation
henry hull carlton  may 14 1835 october 26 1905  was an american politician medical doctor journalist and soldier	OfficeHolder
the complete wizard 's handbook is a supplementary rulebook published in 1990 for the 2nd edition of the advanced dungeons dragons fantasy role playing game	WrittenWork
the toy of the tsarina  german: das spielzeug der zarin  is a 1919 german silent historical film directed by rudolf meinert and starring ellen richter karl berger and max kronert	Film
dominick 's was a grocery store chain and subsidiary of safeway inc dominick 's distribution center was located in northlake while its management offices were located in oak brook	Company
the news journal is the main newspaper for wilmington delaware and the surrounding area it is headquartered in unincorporated new castle county delaware near new castle and is owned by gannett	WrittenWork
the delni a river is a tributary of the sul a river in romania	NaturalPlace
the blohm voss bv 138 seedrache  sea dragon  but nicknamed der fliegende holzschuh  flying clog from the side view shape of its fuselage  was a world war ii german trimotor flying boat that functioned as the luftwaffe 's main long range maritime patrol and naval reconnaissance aircraft	MeanOfTransportation
chhattisgarh state power generation company limited  cspgcl  is the electricity generation company of the government of chhattisgarh state in india	Company
the treptowers is a complex of buildings with a distinctive high rise in the alt treptow district of berlin germany completed in 1998 the complex is located on the spree river the name treptowers is a portmanteau word from treptow and the english word tower	Building
the way of shadows is a 2008 fantasy novel written by brent weeks and is the first novel in the night angel trilogy	WrittenWork
first tennessee is a financial services company based in memphis tennessee it is a subsidiary of first horizon national corporation	Company
osmund joseph mbilinyi  born 1 may 1972  is a tanzanian chadema politician and member of parliament for mbeya city constituency since 2010	OfficeHolder
mahmood rahman is a pakistani singer and song writer and the former member of overload	Artist
gorilla systems corporation is a video game developer based in oldsmar florida	Company
bistorta is a genus of flowering plants in the polygonaceae family often included in polygonum or in persicaria	Plant
garga is a genus of skippers  butterfly  in the family hesperiidae	Animal
triangle films is an american pornographic film studio based in van nuys california that specializes in lesbian themed films the company was founded in 2006 by real life lesbian couple kathryn annelle and shoosh who serve as the respective director and producer of all the films	Company
the miriti river is a river of rond nia state in western brazil	NaturalPlace
geranium thunbergii is a cransbill species it is one of the most popular folk medicines and also an official antidiarrheic drug in japan geraniin is an ellagitannin found in g thunbergii	Plant
lake ray  born on october 4 1956  is a republican member of the florida house of representatives representing the 12th district which includes parts of downtown jacksonville in duval county since 2012	OfficeHolder
hote hote pyar ho gaya is an indian bollywood film directed by firoz irani released on 2 july 1999 the film stars jackie shroff kajol and atul agnihotri in lead roles	Film
istv n g za bebes  born march 24 1956  is a hungarian politician member of the national assembly  mp  from vas county regional list since 1998 he is the mayor of k rmend since 2002	OfficeHolder
charles latour rogier  17 august 1800 27 may 1885  was a belgian liberal statesman and a leader in the belgian revolution of 1830 he became prime minister of belgium on two separate occasions: from 1847 to 1852 and again from 1857 to 1868	OfficeHolder
tatra 17 is a vintage automobile produced by the czech manufacturer tatra from 1925 to 1929 it was the company 's top end model which was sold alongside the economy car tatra 12 and middle class tatra 30	MeanOfTransportation
the levant mole  talpa levantis  is a species of mammal in the talpidae family it is found in bulgaria russia and turkey	Animal
the south australian railways 600 class was a class of ten 4 6 2 pacific steam locomotives built in 1925 designed to operate on 1600 mm  5 ft 3 in  gauge lines	MeanOfTransportation
sir gerald henry summers  12 october 1885 29 november 1925  was a british army officer and colonial administrator gerald henry summers was born on 12 october 1885	OfficeHolder
the doane college historic buildings are located on the doane college campus at 1014 boswell avenue in crete nebraska united states listed on the national register of historic places as a historic district there are three buildings included: gaylord hall whitcomb conservatory lee memorial chapel and boswell observatory	Building
ernest wilson  born fitzroy wilson clarendon parish jamaica  is a reggae singer who found fame as a member of the clarendonians before working as a solo artist	Artist
ss  rms  victoria was a packet steamer originally owned and operated by the south eastern and chatham railway company who sold her to the isle of man steam packet company in 1928 for the sum of 25000  1275376 as of 2014 	MeanOfTransportation
amrutham gamaya is a 1987 malayalam language indian feature film directed by t hariharan and produced by p k r pillai for shirdhi sai creations starring mohanlal parvathy thilakan and geetha the film is written by acclaimed malayalam writer m t vasudevan nair	Film
scalmatica are a genus of insect belonging to the family tineidae	Animal
metatrophis margaretae is a species of plant in the urticaceae family it is endemic to french polynesia	Plant
tony bin  1983 2000  was an irish bred thoroughbred racehorse who competed in europe for his italian owner from a base in milan and became a leading sire in japan	Animal
digia qt  formerly known as qt development frameworks qt software trolltech and as quasar technologies  is an oslo norway based software company best known for its qt toolkit and application framework digia qt is a subsidiary of digia citation needed	Company
port place shopping centre is a hybrid indoor outdoor shopping mall located in nanaimo british columbia canada	Building
allison copening is a democratic member of the nevada senate representing clark county district 6  map  from 2009 to 2013 defeating incumbent bob beers	OfficeHolder
nesopupa alloia is a species of very small air breathing land snail a terrestrial pulmonate gastropod mollusks in the family vertiginidae the whorl snails this species is endemic to hawaii in the united states	Animal
perversion  also released as pervers o and estupro !  is a 1979 brazilian exploitation film directed by jos mojica marins marins is also known by his alter ego z do caix o  in english coffin joe 	Film
relax the back is a chain of specialty retail stores with over 120 locations in the united states and canada specializing in back support products	Company
the naked island  japanese: hadaka no shima  is a 1960 japanese art film directed by kaneto shind the film was made in black and white and is notable for having no spoken dialogue	Film
sherman williams house and fruit barn is a historic home and barn located at jerusalem in yates county new york it was listed on the national register of historic places in 1994	Building
el ayudante  english: the helper  is a 1971 argentine drama film directed and written by mario david with bernardo kordon the film premiered on 25 march 1971 in buenos aires	Film
hms berwick was a rothesay or type 12i class anti submarine frigate of the british royal navy she was built by harland wolff and launched on 15 december 1959	MeanOfTransportation
the roman villa of almoinhas is a roman villa in the civil parish of loures municipality of loures dating to the first to fifth century a d	Building
ss appomattox was a 3338 ton banana boat of the fyffes line	MeanOfTransportation
the canada aviation and space museum  french: mus e de l'aviation et de l'espace du canada   formerly the canada aviation museum  is canada 's national aviation history museum the museum is located in ottawa ontario canada at the ottawa rockcliffe airport	Building
eimear quinn  irish: eimear n chuinn ipa: m n i xi n born 1973  citation needed is an irish singer she sang the voice which was the winning song at the eurovision song contest 1996	Artist
church of the nativity of the virgin mary  croatian: hram ro enja presvete bogorodice serbian cyrillic:  in gabo is serbian orthodox church in eastern croatia restoration of church in gabo were funded by the ministry of religion from serbia ministry of culture from croatia and donations	Building
solera holdings is an auto insurance software service provider it is a component of the s p 400 its holdings include audatex the name under which it was founded in 1966 and hollander yard management system competitors include mitchell international inc and fico	Company
john xavier merriman  1841 1 august 1926  was the last prime minister of the cape colony before the formation of the union of south africa in 1910	OfficeHolder
rondeletia subsessilifolia is a species of plant in the rubiaceae family it is endemic to jamaica	Plant
jorge horacio zorreguieta stefanini  born january 1928 in buenos aires  is a retired argentine politician who served as minister of agriculture in the regime of general jorge rafael videla zorreguieta is the father of queen m xima of the netherlands	OfficeHolder
the first passaic was a single turreted coastal monitor purchased by the united states navy for service during the american civil war	MeanOfTransportation
wilderness scotland is an adventure travel and ecotourism company specialising in small group walking and adventure holidays in the scottish highlands and islands	Company
ajia do  kabushiki gaisha ajiad  is a japanese animation studio and production enterprise noted for several anime series including spirit of wonder absolute boy and several others including the long running nhk series nintama rantar its name can be translated as hall of asia	Company
zoop in india is a 2006 dutch family film it is a sequel to zoop in africa  2005  and is followed by zoop in south america  2007  the film received a golden film award in 2006 for selling 100000 cinema tickets in the netherlands	Film
ch teau de la petite filolie is a ch teau in dordogne aquitane france	Building
pygeum is a genus consisting of tropical trees or shrubs limited to tropical africa south south east asia northeastern australia new guinea and some pacific islands	Plant
notes from the midnight driver is a young adult novel by jordan sonnenblick it was published by scholastic in 2006 it is jordan sonnenblick 's second book	WrittenWork
stephen taber a two masted schooner is a us national historic landmark in rockland maine she was added to the national register of historic places in 1984 and designated a national historic landmark in 1992 stephen taber currently operates as a windjammer	MeanOfTransportation
st james' church brindle is in the village of brindle lancashire england it is an active anglican parish church in the deanery of chorley the archdeaconry of blackburn and the diocese of blackburn the church is designated by english heritage as a grade ii listed building	Building
the furtive tuco tuco  ctenomys occultus  is a species of rodent in the family ctenomyidae it is endemic to argentina	Animal
burt wilson  born january 24 1933  is a philosopher writer broadcaster jazz musician political activist playwright and former advertising executive	Artist
chilbosan is a mountain of jeollabuk do western south korea it has an elevation of 469 metres	NaturalPlace
under a cloud is a 1937 british drama film directed by george king and starring betty ann davies edward rigby bernard clifton brian buchel and peter gawthorne a man returns from australia and tries to reconcile with his estranged family	Film
desert blues is a 2006 documentary film	Film
arthur b champlin was a massachusetts journalist and politician who served in both branches of the massachusetts legislature as a city councilor and as the mayor of chelsea massachusetts	OfficeHolder
ansorgia is a genus of moth in the family geometridae	Animal
the snow foundation is a non profit organisation operating in canberra it was established to assist those in need in the canberra community whose needs are not covered by government sources	Company
johan frandsen born september 9 1982 stockholm sweden is the frontman guitarist main songwriter and lead vocalist in the swedish rock band the knockouts his trademark guitar is a gretsch white falcon johan frandsen is an endorsed artist by gretsch guitars tv jones fender and peerless	Artist
g sting castle  german: burg g sting  is a ruined castle in g sting the 13th borough in the northwest of the styrian capital graz austria	Building
boris stepanovich zhitkov  russian:   11 september o s 30 august 1882 19 october 1938  was a russian author mainly of children 's books	Artist
tai carr  born 1986 cleveland ohio  better known by his stage name doughbeezy is an american rapper from houston texas active since 2010 he has released a number of mixtapes and collaborated with musicians such as killa kyleon bun b slim thug devin the dude and paul wall	Artist
conestoga town is a historic archaeological site memorializing the native american tribal village which stood on the site from the late 17th into the mid 18th century it is located at what is now manor township in lancaster county pennsylvania	Building
the carpenters building  also known as united brotherhood of carpenters and joiners local 132  is an historic office building located at 1010 10th street  also known as 1001 k street n w  northwest washington d c in the mount vernon square neighborhood	Building
a place of greater safety is a 1992 novel by hilary mantel it concerns the events of the french revolution focusing on the lives of georges danton camille desmoulins and maximilien robespierre from their childhood through the execution of the dantonists and also featuring hundreds of other historical figures	WrittenWork
very small records is an independent record label formed in 1989 by david hayes co founder and former co owner of lookout ! records	Company
dennis gonz lez  often credited as dennis gonzalez b 1954 abilene texas  is a jazz musician poet visual artist and music educator based in dallas texas	Artist
the wright company was the commercial aviation business venture of the wright brothers established by them on 22 november 1909 in conjunction with several prominent industrialists from new york and detroit with the intention of capitalizing on their invention of the practical airplane	Company
the cathedral church of st mary the virgin usually known as middlesbrough cathedral is a roman catholic cathedral in coulby newham middlesbrough england it is the see of the bishop of middlesbrough who is ordinary of the diocese of middlesbrough in the province of liverpool	Building
rushup edge is a ridge in the derbyshire peak district of england the ridge 's highest point is lord 's seat at 546 m  1791 ft  while mam tor lies at its eastern end beyond which the great ridge runs lord 's seat is a round barrow	NaturalPlace
ashton james hayward iii  born april 15 1969  is the mayor of pensacola florida usa having taken office on january 10 2011 he is the first mayor elected under the new strong mayor form of government adopted in 2009	OfficeHolder
upper canada village is a heritage park in the village of riverside near morrisburg ontario which depicts a 19th century village in upper canada	Building
christopher b chris coleman  born september 1 1961  is a minnesota politician and the mayor of st paul he defeated incumbent mayor randy kelly in 2005 and took office on january 3 2006	OfficeHolder
belle de jour is a novel by french author joseph kessel published in 1928 by gallimard	WrittenWork
rosemary brown pc oc obc n e wedderburn  june 17 1930 april 26 2003  was a canadian politician	OfficeHolder
john robb  born 4 may 1961 in fleetwood england  is vocalist in the punk rock band goldblade based in manchester he has also written several books on music and occasionally makes media appearances as a music commentator	Artist
swapnabhoomi is a malayalam language film it was released in 1968 the film is an unofficial remake of the sandalwood movie belli moda	Film
gencorp is an american technology based manufacturer based in rancho cordova california established in 1915 gencorp was formerly the general tire and rubber company	Company
pseudolycopodiella is a genus of non seed plants in the lycopodiaceae long considered part of lycopodium but now recognized as a separate genus it has 12 recognized species only one in north america: p caroliniana	Plant
ang lique et le roy known in italy as angelica alla corte del re or angelica  angelique  and the king is a 1966 french historical romantic adventure film directed by bernard borderie its stars giuliano gemma and mich le mercier	Film
hiatella is a genus of small saltwater clams marine bivalve molluscs in the family hiatellidae	Animal
mats ronander  born 1 april 1954 sundsvall sweden  is a swedish rock musician guitar player producer and composer	Artist
pilus conicus is a species of sea snail a marine gastropod mollusk in the family pseudococculinidae	Animal
vitis betulifolia is a widely ranging species of liana in the grape family native to china  found in gansu henan hubei hunan shaanxi sichuan and yunnan provinces  where its habitat is forested or shrubby valleys and hillsides at elevations from 600 to 3600 metres  2000 to 11800 ft  v	Plant
tortyra orphnophanes is a moth of the choreutidae family it is known from peru	Animal
toni montano  serbian cyrillic:  real name velibor miljkovi  serbian cyrillic:  is a serbian rock musician	Artist
the bowers namu ii was a single engine two seat recreational aircraft designed and flown in the united states in the late 1970s and marketed for homebuilding it was designed by famed aircraft designer and boeing historian peter bowers	MeanOfTransportation
the carden baynes auxiliary was the first motor glider with a retractable engine and propeller it is known as the abbott baynes scud 3 when engineless both aircraft built in the mid 1930s were still flying in 2010 as pure sailplanes	MeanOfTransportation
rocciamelone  piemontese: r cia mlon french: rochemelon or roche melon  is a 3538 m high mountain in piedmont near the border between italy and france	NaturalPlace
sphecosoma melapera is a moth in the arctiidae family it was described by dognin in 1909 it is found in colombia	Animal
the graceful small headed sea snake or slender sea snake microcephalophis gracilis is a species of sea snake	Animal
chloroleucon eurycyclum is a species of legume in the fabaceae family it is found only in venezuela	Plant
giovanni battista fiammeri  c 1530 1606  was an italian painter and jesuit priest active in florence he oversaw part of the decoration of the church of the ges in rome	Artist
the dubai islamic bank is an islamic bank in dubai established in 1975	Company
in this burmese name thakin is an honorific thakin than tun  burmese:   1911 september 24 1968  born in kanyutkwin british burma was a burmese politician and leader of the communist party of burma  cpb  from 1945 until his murder at age 57	OfficeHolder
buchanan ingersoll rooney pc is a large u s law firm and lobbying group based in pittsburgh pennsylvania the firm has more than 500 lawyers in offices eighteen cities nationwide	Company
thomas e flaherty  born june 18 1950  is a former democratic member of the pennsylvania house of representatives he currently a judge on the allegheny county court of common pleas having won election to this position in 2005	OfficeHolder
table hill is situated in the range of malvern hills that runs approximately 13 kilometres  8 mi  north south along the herefordshire worcestershire border it lies between north hill and sugarloaf hill and has an elevation of 373 metres  1224 ft 	NaturalPlace
maylandia emmiltos is a species of cichlid endemic to lake malawi where it is only known from the mpanga rocks near chilumba this species can reach a length of 8 4 centimetres  3 3 in  sl it is also found in the aquarium trade	Animal
william hill wells  january 7 1769 march 11 1829  was a lawyer and politician from dagsboro in sussex county delaware he was a member of the federalist party who served in the delaware general assembly and as u s senator from delaware	OfficeHolder
the church of scientology is a book written by j gordon melton on the church of scientology it is the first of a series of books on new religious movements published by the center for studies on new religions	WrittenWork
cactus is a 2008 australian mystery thriller film it is the directing debut for jasmine yuen carrucan	Film
dr iajuddin ahmed  28 february 1931 10 december 2012  was the 16th president of bangladesh serving from 6 september 2002 until 12 february 2009 from late october 2006 to january 2007 he also served as chief advisor of the caretaker government  ctg 	OfficeHolder
dagon is a short story by h p lovecraft written in july 1917 one of the first stories he wrote as an adult it was first published in the november 1919 edition of the vagrant  issue 11 	WrittenWork
ferraria crispa is a species of monocotyledonous flowering plant in the family iridaceae it is native to south africa in australia it is commonly referred to as black flag it is also known as starfish lily	Plant
the villa ludovisi was a suburban villa in rome built in the 17th century on the area once occupied by the gardens of sallust  horti sallustiani  near the porta salaria	Building
the architects building is an office building located at 415 brainard street in midtown detroit michigan it was listed on the national register of historic places in 1995	Building
ombeni yohana sefue  born 26 august 1954  is a former tanzanian diplomat he was appointed as the chief secretary to the president on 31 december 2011	OfficeHolder
the valea chiliilor river is a tributary of the d mbovi a river in romania	NaturalPlace
john v fernandes is an american state legislator serving in the massachusetts house of representatives he is a milford resident and a member of the democratic party	OfficeHolder
sasthram jayichu manushyan thottu is a malayalam language film it was released in 1973	Film
the brm class is a diesel electric locomotive designed and built in house by southern shorthaul railroad in australia it is similar in design to the vl class built by avteq for chicago freight car leasing australia features include wabtec fastbrake and qes3 traction control	MeanOfTransportation
dendroseris pruinata is a species of flowering plant in the asteraceae family it is found only in chile it is threatened by habitat loss	Plant
the titan t 51 mustang is a three quarter scale replica of the p 51 mustang that was designed by titan aircraft owner john williams	MeanOfTransportation
pouteria melanopoda is a species of plant in the sapotaceae family it is found in french guiana and suriname	Plant
maathu tappada maga  kannada:  is a 1978 indian kannada language film directed by peketi sivaram it stars anant nag sharada aarathi and rajnikanth in lead roles	Film
the quilimar river is a river of chile	NaturalPlace
bacillaria paxillifer is a diatom species in the bacillariaceae family	Plant
the spad s xii or spad 12 was a french single seat biplane fighter aircraft of the first world war developed from the successful spad 7 by louis b chereau chief designer of the soci t pour l'aviation et ses d riv s  spad 	MeanOfTransportation
the shenandoah class destroyer tenders were a class of ships that served the united states navy from 1945 to 1981	MeanOfTransportation
polapare river is a river of sumba indonesia	NaturalPlace
syreeta wright  august 3 1946 july 6 2004  who recorded professionally under the single name syreeta was a grammy nominated american singer songwriter best known for her work with ex husband stevie wonder and billy preston	Artist
dipentaspis is an extinct genus from a well known class of fossil marine arthropods the trilobites it lived during the cambrian period which lasted from approximately 542 to 488 million years ago	Animal
hms rover was a 16 gun sloop that the royal navy purchased in 1796 commissioned in 1798 and that was wrecked in early 1798 in her brief career she captured one french privateer	MeanOfTransportation
hms fawn was a palmer three funnel 30 knot destroyer ordered by the royal navy under the 1896 1897 naval estimates she was the fourth ship to carry this name	MeanOfTransportation
la maleta is a 1963 chilean short film directed by ra l ruiz it was ruiz 's first film as a director	Film
the magnifique was an 86 gun bucentaure class 80 gun ship of the line of the french navy designed by san she was commissioned in lorient on 1 november 1814 she had an uneventful career with a refit in 1831 before being broken up in december 1837	MeanOfTransportation
teodoro casi o  born 15 november 1968  is a leftist communist filipino politician and a partylist representative writer and journalist he was a member of the house of representatives for bayan muna	OfficeHolder
hmcs shawinigan was a flower class corvette that served with the royal canadian navy during the second world war she served primarily in the battle of the atlantic protecting convoys she was sunk in 1944 she was named for shawinigan quebec	MeanOfTransportation
kitatites is an extinct upper devonian  frasnian  cephalopod genus named by zhuravleva 1972 it is assigned to the nautiloid order discosorida	Animal
grazer wechselseitige versicherung or graz mutual insurance company is one of the largest central european insurance companies its headquarters are located in graz austria	Company
peter cecil bull dsc  21 march 1912 20 may 1984  was a british character actor	Artist
