text	label
what is the due date for a bill	bill_due
has my card application successfully gone through	application_status
whatâs my gas mileage	mpg
how much did i spend on furniture last week	spending_history
what's the balance of my savings	balance
what would i need if i wanted to make chicken marsala	ingredients_list
what's the interest rate on my savings	interest_rate
hey what's up	greeting
do you have any recommendations for korean	meal_suggestion
order more cat food, i'm out	order
how to i get to the mall on foot	directions
please get my car started before i go out to it	smart_home
how often should i change the tires on my car	tire_change
in one cookie, how many calories would i find	calories
what should i do if i need to report my card lost	report_lost_card
can you check who is at the door	smart_home
put we are the champions to my running playlist	update_playlist
what are the kinds of things you can help me with	what_can_i_ask_you
please assist me in linking my chase account to direct deposit for my paycheck	direct_deposit
do i have a car wash scheduled on my to do list	todo_list
please help me schedule a meeting with john love at 9 am tomorrow	schedule_meeting
what does my commute look like	traffic
please find someone who specializes in cars, my check engine light has turned on	schedule_maintenance
what's the current weather situation for tallahassee	weather
do you have any pet animals	do_you_have_pets
tell me when i received my most recent paycheck	payday
is it safe to go to serbia	travel_alert
what is the status of the application for a credit card i put in	application_status
how should i spell malignant	spelling
is there enough money in my discover account for airplane tickets	balance
the new name that i want you to call me is this one	change_user_name
add walk by pantera to my playlist	update_playlist
what length of time is safe for consuming leftover meatloaf stored in the fridge	food_last
where's my phone	find_phone
what places in chicago will allow me to rent a car from monday to friday	car_rental
tell me the amount of gas i have	gas
could you find my interest rate for me	interest_rate
speak to me in dutch	change_language
that is not the case	no
what place do you call home	where_are_you_from
pay a bill!	pay_bill
i want you to call me sheldon	change_user_name
what is the exchange to yen if i have 100 us dollars	exchange_rate
erase my to do list	todo_list_update
decrease your decibel level	change_volume
what location did you originate at	where_are_you_from
how's the weather in tallahassee	weather
what are you called	what_is_your_name
can you slow your speaking down	change_speed
roll a pair of dice	roll_dice
please set a 4 minute timer	timer
traffic looking alright going towards burger king	traffic
tell me how many days off you see that i have taken so far this year please	pto_used
i'm travelling to ireland soon and want to inform my bank	travel_notification
hello, i need to cancel tonight's reservation for dinner	cancel_reservation
read me my shopping list please	shopping_list
can you lock all the doors in the house	smart_home
book a flight from miami, fl to columbus, ga on 16 february 2019 and returning on 2 march 2019	book_flight
tell me about this cars fuel economy	mpg
how is friend spelled	spelling
tell me the mpg of this car	mpg
i would like to have my credit increased to 5000 dollars	credit_limit_change
can you teach me how to make sushi	recipe
see how many days i've taken off so far	pto_used
get rid of my dinner reservation	cancel_reservation
are any meeting rooms open between 9 and 10	schedule_meeting
can you give me a reading of my car's tire pressure please	tire_pressure
you are talking far too fast for me, can you slow it down a bit	change_speed
costa mesa weather	weather
what does zesty mean	definition
i need a stop placed on my bank account please	freeze_account
how is my ai doing	greeting
how much gas do i have in the tank	gas
can you play the beatles	play_music
i need to know how much i should pay in tax	taxes
where is my gas tank located	gas
contact the bank about fraud activity on my card	report_fraud
what kind of electrical outlet does that country use	plug_type
trivia about something,tell me some	fun_fact
i am requesting pto for march 2 and 3	pto_request
who do i report card theft to	report_lost_card
how many miles per gallon does it get on the highway	mpg
when was my last payday	payday
i want my schedule for march 2	calendar
are there any open meeting rooms between noon and 1	schedule_meeting
help find my phone	find_phone
find me a place to stay in cali november 11 to 15	book_hotel
what is the amount of gas i have	gas
what are the pets that you take care of	do_you_have_pets
my insurance plan needs to be changed	insurance_change
please kindly inform my bank i'm going to be in canada from next week to two weeks after	travel_notification
i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019	car_rental
do i need to have a socket converter in canada	plug_type
tell me the subject areas you are familiar with	what_can_i_ask_you
can you tell me life's meaning	meaning_of_life
what are some things i can do in portland	travel_suggestion
recommendations for good thai restaurants in las vegas	restaurant_suggestion
you need to skip this song and play the next one	next_song
show me what the weather is like	weather
i want to learn an interesting fact about cats	fun_fact
how much money do i have in my various bank accounts	balance
could you put a stop on my bank account	freeze_account
how to apply for platinum card	new_card
i need my todo list read	todo_list
are there 8pm tables available at texas roadhouse	restaurant_reservation
which health plan do i have, again	insurance
can you call robby	make_call
what time will i be able to board the plane	flight_status
does my shopping list have tomato written on it	shopping_list
please stop my account	freeze_account
transfer four and sixty seven dollars from bank of oklahoma checking to security bank account	transfer
can i increase the credit limit for my bank of the west card	credit_limit_change
find me a hotel in seattle with great reviews	book_hotel
when is it going to rain again	weather
you have pets of what kind	do_you_have_pets
how's the traffic looking if i headed to fred meyer	traffic
i want you to call me something else	change_user_name
add cherrios to the shopping list	shopping_list_update
how much time left to pay my bill	bill_due
what are some way s i can do to improe my credit score	improve_credit_score
please transfer $250 from checking to savings	transfer
what time is it exactly	time
would you describe yourself as a cat or dog person	do_you_have_pets
no is the answer	no
the ingredients in pizza are which ones	ingredients_list
list happy on my rb playlist	update_playlist
so i made a fraudulent transaction	report_fraud
do i have enough to cover new skis in my bank of america account	balance
i'm going out of the country and need to notify my bank	travel_notification
where is the nearest fry's	directions
i need to know why my credit card transaction was declined	card_declined
i am going to speak english now	change_language
what do you prefer being called	what_is_your_name
i need to apply for a new credit card that will match my needs	new_card
can you tell me the amount of gas i have remaining	gas
i want you to go back to factory settings	reset_settings
what are the reviews like for mission chinese	restaurant_reviews
i want you to set a meeting with john at 5 pm	schedule_meeting
can we move onto the next song	next_song
how long can i have pizza in the fridge	food_last
can you add 5 and 89	calculator
get me an uber to the airport	uber
current weather	weather
who gave you life	who_made_you
can you spell out the word special for me	spelling
my card is wrecked, let's report it	damaged_card
what does 2 + 2 equal	calculator
how many dollars have i spent on coffee this month	spending_history
hey ai cancel it now	cancel
i'm out of cleaning supplies, remind me on my list	shopping_list_update
i want a new pin for my savings account	pin_change
alter your language choice to dutch	change_language
what is the status of my online order	order_status
i need a place in pittsburgh to stay from monday to friday, can you help	book_hotel
tell me the ingredients in pizza	ingredients_list
what's my current location	current_location
repeat that please	repeat
what is the expiration date of my credit card	expiration_date
i can't locate my mastercard and i want to report it as lost, please	report_lost_card
look up the lowest amount i can pay on my electricity bill	min_payment
am i speaking with ai or a real, live person	are_you_a_bot
what company designed this	who_made_you
who brought you into existence	who_made_you
i want a timer set	timer
what do my health benefits consist of	insurance
say what you think my name is	user_name
calorie count of cheetos	calories
find me the exchange rate between usd and cad	exchange_rate
can i get good tacos anywhere in austin	restaurant_suggestion
i would like an uber please	uber
i was at trader joe's trying to buy groceries and my card got declined	card_declined
can you get uber for two people going to 27 moss lane	uber
do you know why my bank account is frozen	account_blocked
book me a hotel in jacksonville near the stadium from january 1st to 3rd	book_hotel
can i get a higher limit on my american express card	credit_limit_change
move 57 dollars from saving into mom	transfer
hello, may i get your name	what_is_your_name
your birth occurred where	where_are_you_from
tell me something funny	tell_joke
is there really a meaning of life	meaning_of_life
i need to know what i have on my shopping list	shopping_list
what keeps you busy in your free time	what_are_your_hobbies
what do you think i am called	user_name
my card isn't working because its destroyed	damaged_card
put me back on my factory settings	reset_settings
hi there	greeting
how much is one us dollar in british pounds	exchange_rate
i really need to switch to a new insurance plan	insurance_change
secure the doors	smart_home
what is life's meaning	meaning_of_life
is there anything available in new york city from april 2 through april 8	book_hotel
have they looked over my app for the new credit card yet	application_status
please tell me my location using gps	current_location
are there any good chinese restaurants open right now	restaurant_suggestion
i need an italian dinner idea	meal_suggestion
tell me what the point of life is	meaning_of_life
add milk to my shopping list	shopping_list_update
i'm out of milk so you will order me some more	order
how do i update my pin number for my account, please	pin_change
should i purchase a new plug converter when in france	plug_type
i did not understand say it again	repeat
i shall know how low are my tires on air	tire_pressure
i need you to call the phone company for me	make_call
send money from one account to another	transfer
are any meetings booked for today	meeting_schedule
report lost card	report_lost_card
am i speaking with a real person	are_you_a_bot
is it possible to only talk in spanish	change_language
is vacuuming on my todo list	todo_list
can you inform if boston restaurant has good reviews	restaurant_reviews
how many dollars can i exchange for 100000 yen	exchange_rate
tell me your guess of what my name is	user_name
hey how's life	greeting
i would like to change the name on my first bankcard account	pin_change
what creatures do you keep for love	do_you_have_pets
i need an uber that will accommodate eight people to go to the closest amc theater	uber
when is my next vacation day	next_holiday
i need my savings account placed under a block as soon as possible	freeze_account
i missed what you said, can you say it again	repeat
will you roll a 4 sided dice	roll_dice
you talk to slow	change_speed
how much psi is in my car tires	tire_pressure
will you tell me my interest rate	interest_rate
does going to taiwan require me to get an international visa	international_visa
hey there fellow	greeting
are you really a human	are_you_a_bot
how is new insurance gotten	insurance_change
add coke to my shopping cart	shopping_list_update
i need my bank account frozen	freeze_account
"""""""where is improve the credit score"""	improve_credit_score
what are your favorite activities	what_are_your_hobbies
how can i figure out the interest rate for my columbia account	interest_rate
what can you do to make yourself useful	what_can_i_ask_you
i think this transaction is bogus	report_fraud
what's this track	what_song
if i want to direct deposit my paycheck, what info do i need	direct_deposit
set reminder to feed cat tonight at 6pm	reminder_update
get rid of everything on my calendar for march 2nd	calendar_update
how much pressure is in my tires	tire_pressure
when did i last have my vehicle checked on	last_maintenance
how many us dollars can i get for 20 euros	exchange_rate
can you tell me how to report a card lost	report_lost_card
i really must rent a car out of sky harbor airport from the 3rd to the 5th of february	car_rental
return it back to the original settings	reset_settings
what is the title of the song we're listening to right now	what_song
how long does bread last	food_last
would you talk a bit faster instead	change_speed
put dr feelgood by motley crue on my playlist	update_playlist
how many grams of sodium are in potato chips	nutrition_info
what is on my to-do list	todo_list
can you let me know what company were you designed by	who_made_you
how do i set up direct deposit for my cefcu account	direct_deposit
can you skip this song	next_song
i must know the interest rate on my bank of america cd account	interest_rate
what is the extent of the pto i've taken	pto_used
when's your birthday	how_old_are_you
look up the rate of exchange between pesos and usd	exchange_rate
how many calories in meatloaf	calories
what is the song that's playing	what_song
book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019	book_flight
cancel my last request, i know the answer	cancel
i need to go back on my factory settings	reset_settings
are there any ubers available that fit 5 people we are going to wendys	uber
take work from my calendar for may 7th	calendar_update
what do i have planned on 3/15	calendar
i can't find my student id card and i want to report it as lost	report_lost_card
find me a roundtrip flight from dallas to los angeles from march 2 to march 10	book_flight
stop and go back	cancel
i'd like you to remove throw away dvds off my todo list	todo_list_update
what's my map location	current_location
what is the apr for the credit card	apr
i saw a fraudulent transaction	report_fraud
do i need to get a visa for russia	international_visa
can you get me a table for 4 at red lobster at 8pm	restaurant_reservation
i am wanting to know the carry-on restrictions for united airlines	carry_on
how many times does 8 go into 2000	calculator
i wanna know the carry-on rules for the flight i have	carry_on
don't continue with what you're doing	cancel
would you play my maroon 5 playlist	play_music
how long ago did my car get looked at	last_maintenance
i want to cancel the reservation for mercury at the ritz	cancel_reservation
what's your date of birth	how_old_are_you
do you have friendly or unfriendly pets	do_you_have_pets
can you find out the waiting times for mr joes pizza	how_busy
i'd like to know what's on the shopping list	shopping_list
how long can i keep milk in the fridge	food_last
i'm thinking someone may have used my card in a fraudulent way	report_fraud
pay my electric bill from my park bank account	pay_bill
i would like to change the pin on my savings account, please	pin_change
help me freeze my bank account, please	freeze_account
i wanna book a place to stay in phoenix from the 5th to the 9th of march	book_hotel
how many dollars can i get for 20 yen	exchange_rate
my discover card has been stolen	report_lost_card
tell me the expiration date on my visa credit card please	expiration_date
need some good dinner ideas	meal_suggestion
i wanna know why my card was declined	card_declined
tell me the expiration date for my visa card	expiration_date
did i remember to put eggs on my shopping list	shopping_list
can you make a reservation for me at the restaurant	restaurant_reservation
how old are you siri	how_old_are_you
what is the minimum amount i can pay on my gas bill	min_payment
i really need you to find me a hotel with good reviews in phoenix	book_hotel
are my tires due to be changed soon	tire_change
do you know the price for my taxes in income	taxes
would you give me available flights out of dallas to miami on june 8 for under $340	book_flight
how long since my car was in the shop	last_maintenance
set temperature to 75	smart_home
tell me something interesting about new york state	fun_fact
will there be traffic on the way to walmart	traffic
if im traveling to the hospital around noon what is the traffic typically like	traffic
what is the current status of my credit card application	application_status
i need to freeze my bank account	freeze_account
roll the dice for me	roll_dice
what date do i have to pay the phone bill on	bill_due
do you remember my last oil change	last_maintenance
so how is everything	greeting
will you please tell me my to do list	todo_list
i want you to connect using my phone	sync_device
what is it is all relative mean	definition
how many days have i taken off this year	pto_used
why is my bank account stopping all transactions from going through	account_blocked
my account appears to be blocked and i don't know why	account_blocked
how many vacation days do i have to spend	pto_balance
i can't understand the language you are responding in; i need you to switch it	change_language
when will i get my order	order_status
let me know what names you have for me	user_name
revert to your factory settings, please	reset_settings
do i need an international visa to go to england	international_visa
what's the due date for the credit card	bill_due
i do not believe that that is correct	no
are my tires ok on pressure	tire_pressure
what is the minimum payable amount for my rent bill this month	min_payment
can you tell me what my calendar is like for thursday the 14th	calendar
what types of things are you able to do	what_can_i_ask_you
how much have i spent on shoes lately	spending_history
i would like you to suggest a chinese dish	meal_suggestion
what time is my flight scheduled to leave	flight_status
get my paycheck to direct deposit	direct_deposit
i'd like to get dinner suggestions for thai food	meal_suggestion
what name should i call you	what_is_your_name
please connect with my smart phone	sync_device
are there travel notifications for columbia	travel_alert
could you reserve table for 3 at carlos jr under the name adam at 4	restaurant_reservation
set a reminder to go check the mail	reminder_update
i need to know about travel alerts for mexico	travel_alert
when do we have free day	next_holiday
i will be in aiken on may 12 to may 16, i need to rent a car	car_rental
the speaker volume needs to be increased	change_volume
look my location up on the map	current_location
sorry, i didn't hear you, can you say that gain	repeat
please include laundry on my to do list	todo_list_update
what does my to-do list look like	todo_list
what is 1/2 times 5/8	calculator
skip to the next track	next_song
how many hours of pto have i used	pto_used
can you slow down your rate of speech	change_speed
decrease volume	change_volume
is my tire pressure high	tire_pressure
inform me the lowest amount i can pay for my cable bill	min_payment
i need you to help me with some math if you can	calculator
connect with my phone	sync_device
i'd like to hear a joke	tell_joke
can you tell me what hobbies the ai has	what_are_your_hobbies
would you say that my card's apr is	apr
i'd like a flight from laguardia to orlando on southwest for under $400	book_flight
what would cause my bank account to be frozen	account_blocked
what time will i be allowed to board	flight_status
you need to shut it	cancel
share the nutrition info for pizza with me	nutrition_info
can i increase the credit limit on my travel rewards card	credit_limit_change
how do i go about applying for a macy's credit card	new_card
i would like to know when is the next holiday here	next_holiday
i need to know my tax rate	taxes
what's the traffic at lexington	traffic
can you order me some nacho chips	order
start a call to cynthia	make_call
i need to pay my mortgage	pay_bill
my card was declined at mcdonald's and i want to know why	card_declined
tell me where you were born	where_are_you_from
what interest rate am i paying	interest_rate
verify with me my credit score	credit_score
do you remember when i last changed my oil	last_maintenance
can i give you instructions in japanese	change_language
who can send me a w2 so i can complete my taxes	w2
what are the rules for carry on luggage	carry_on
i'm struggling to remind myself the pin number to my card	pin_change
what hobbies do you like to do	what_are_your_hobbies
what is the highway mpg of this car	mpg
help me transfer $100 from my checking to saving account	transfer
i want to know how to correctly spell cemetery	spelling
what is your take on the meaning of life	meaning_of_life
order some cat for me, i ran out	order
stop this process	cancel
roll a die with 6 sides	roll_dice
speak slower please	change_speed
what's the definition of luminescent	definition
what time is it in tokyo	time
what interest rate am i getting from citrix	interest_rate
get rid of butter on my shopping list	shopping_list_update
which holiday is next	next_holiday
i don't need the reservation anymore	cancel_reservation
tell me all about the meaning of life	meaning_of_life
what is my health insurance	insurance
what subjects are you experienced in	what_can_i_ask_you
where can i get my tires checked and how can i schedule it	schedule_maintenance
who made this ai	who_made_you
can you schedule a meeting with james at the office, please	schedule_meeting
the ingredients in pizza are what	ingredients_list
is changing the water filter on my to do list right now	todo_list
i need to transfer ten dollars from my bank of america account to my capital one account	transfer
whats your age range	how_old_are_you
what is the time is central time zone	time
can you please speed up your speech	change_speed
can you help me with a rental car	car_rental
i'd like to know this song's name	what_song
i need to remove an event from my calendar	calendar_update
please initiate a phone call to my boss	make_call
tell me the items in my shopping list	shopping_list
find me a good spot for southern comfort food in los angeles	restaurant_suggestion
show me some things to do in gatlinburg	travel_suggestion
what do i do to stop my credit score from going lower	improve_credit_score
what is the process to move money from one account to another	transfer
can you connect to my phone	sync_device
do play the music by linkin park	play_music
id like to rent a ford in denver colorado between january 1st to the 3rd	car_rental
has my credit card application gone through	application_status
looking at this week only, have i overspent on hoagies	spending_history
start a timer please	timer
let me know how low the air in my tires are	tire_pressure
i need to change my insurance policy, how	insurance_change
why was my card declined for my monthly netflix subscription payment	card_declined
set a pto request for april 1st and 2nd	pto_request
i would like the song playing right now put on my driving playlist	update_playlist
i need to add this song to my playlist of rock	update_playlist
i want to increase your volume	change_volume
i would like to apply for a discover card	new_card
when will my order arrive	order_status
am i talking to a person or a bot	are_you_a_bot
tell me how busy the restaurant will be between 5 and 7pm	how_busy
why can't i use my money market account	account_blocked
in what state were you born	where_are_you_from
what health benefits can i use	insurance
let's talk about your hobbies	what_are_your_hobbies
can i get a credit limit raise on my credit card	credit_limit_change
what is the insurance plan i am enrolled in	insurance
i need to do taxes and have to get a w2	w2
tell me a joke about cars	tell_joke
who do i contact for a w2 form	w2
can you put a stop on my bank account	freeze_account
do i need a socket converter in england	plug_type
what is on my schedule for tomorrow	calendar
notify me how many days off i have used so far	pto_used
what have i spent on food recently	spending_history
how long until delta is at the gate	flight_status
how can i rehabilitate my poor credit score	improve_credit_score
call my mother	make_call
i would like to know how much i pay in taxes	taxes
from december 22nd to the 25th, make me a pto request	pto_request
how many minutes do i cook baked ziti	cook_time
how long til my visa card expires	expiration_date
i'd like to get on a new united healthcare plan	insurance_change
would you be classified as a bot	are_you_a_bot
how many pto days do i have remaining	pto_balance
i'd like the language to be in spanish	change_language
heyo	greeting
will i have to wait long for a table at pietro's this evening	how_busy
you need to tell me when was car in shop	last_maintenance
do they use special outlets in australia	plug_type
how long until my cereal is ruined	food_last
i gotta know the the carry-on restrictions for american airlines	carry_on
i need to report that someone ran off with my td bank card earlier	report_lost_card
tell me the artist currently playing	what_song
can you recommend thai food	meal_suggestion
i need to sign up for a new allstate plan	insurance_change
how much have i spent eating out this week	spending_history
i want to know the time	time
has my application for the mastercard card gone through	application_status
i need the details on my federal taxes	taxes
can you tell me what you just said	repeat
are you a real person or an ai	are_you_a_bot
could you transfer $x from saving to checking	transfer
want to know the weather	weather
do you have a date for the last time the car was in the shop	last_maintenance
can i increase the credit limit for my chase card	credit_limit_change
the steak must go under the broiler for how long	cook_time
find the nutrition info for bell peppers for me	nutrition_info
please show me how to apply for a visa card	new_card
set a timer to go off in 1 hour	timer
i wish to know my credit score	credit_score
check the wait time for macaroni grill	how_busy
what is the weather like in sparks right now	weather
when should i replace my tires next if i last replaced them on july 15th	tire_change
where should i travel to next	travel_suggestion
change the song to the next one	next_song
does my credit card apr fall into a good range	apr
stop the process happening now	cancel
what's the name you use for me	user_name
can you give the definition of deiscretionary	definition
what is your favourite pet	do_you_have_pets
how many vacation days have i accrued	pto_balance
would you tell me if you are a human or are a computer	are_you_a_bot
i would like to find out if macaroni grill will be busy around 7:00 pm	how_busy
are the reviews for ned's good	restaurant_reviews
how long do you bake a cake	cook_time
i'm going to mexico; do i need an international via	international_visa
what are the health benefits i have	insurance
what's the minimum payment for my internet bill	min_payment
what is the exchange rate from pounds sterling to us dollars	exchange_rate
list me some good vietnamese restaurants in new york city	restaurant_suggestion
do you know about carry ons out of tampa with spirit	carry_on
today my electric bill will be paid, or should be	pay_bill
read me some fun facts	fun_fact
i want your language changed to chinese	change_language
what's my location	current_location
what's a fun fact about axolotls	fun_fact
play songs by the beatles	play_music
how can i set up direct deposits from my job to my bank	direct_deposit
schedule a monday meeting with sam at 1 pm	schedule_meeting
raise volume	change_volume
i'd like a reservation for 2 at olive garden for 5 pm today	restaurant_reservation
do you think i have enough money in my chase account for a new pair of sneakers	balance
resume my death metal playlist	play_music
is there a way i can change the name you use to address me	change_user_name
can you have some new oakley's shipped to me	order
set a reminder for me to request time off	reminder_update
walk me through on how to change my insurance	insurance_change
get connected to my phone	sync_device
set up payroll direct deposit to my checking account	direct_deposit
help me find a new auto insurance policy	insurance_change
i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday	car_rental
will cracker barrel be crowded around five this evening	how_busy
"""that """"baby shark, doo doo,"""" song, i want to hear it"""	play_music
am i scheduled for any meetings between noon and one	meeting_schedule
what does life mean to you	meaning_of_life
i have a revolving store card and defaulted so will my fico score be affected	improve_credit_score
what is in my bank accounts	balance
tell me about something some trivia	fun_fact
add this song to my rainy day playlist	update_playlist
what do i need to make macaroni	ingredients_list
clear all settings in a reset	reset_settings
what carry-on restrictions does southwest impose	carry_on
let me know the current time in the central timezone	time
repeat that last response	repeat
i have a card that was lost i need to report	report_lost_card
i have a great western bank account i want direct deposits to go to	direct_deposit
is it ok to use brown sugar instead of powdered sugar	ingredient_substitution
i need to track my package	order_status
please link up to my phone	sync_device
is there an option to speak only in mandarin	change_language
pair with my smart phone	sync_device
did i buy too many donuts recently, like last week	spending_history
what do you need to make dandelion wine properly	ingredients_list
will you please go on amazon so i can buy speakers	order
does spain have any travel alerts i should be aware of	travel_alert
i have had pizza in the fridge since monday, so is it safe to eat	food_last
when is the next day off	next_holiday
i would have to say the answer to that is no	no
what do i have to do on january 1st	calendar
can i get my w2 online	w2
book me an uber for a party of 5 to the salvage yard off maple	uber
could you tell me my name	user_name
can you help me spell facetiousness	spelling
what are some tourist sites to see in ann arbor	travel_suggestion
can i use butter instead of margarine	ingredient_substitution
tell me the present status of the credit card application i submitted	application_status
stop doing that	cancel
can you tell me how many vacation days have i taken	pto_used
play that song called bring the noise	play_music
when i go to mexico, what kind of plugs do i need	plug_type
do you know when my next check is coming	payday
what's the letters in 'you' word like	spelling
where am i at currently	current_location
my car needs maintenance prepared	schedule_maintenance
what's my savings balance at chase	balance
why can't i access my bank account	account_blocked
i'd like you to give me an idea for a meal from iceland	meal_suggestion
i would like to know the amount of gas i have	gas
check my bank balance	balance
tell me a joke about animals	tell_joke
meetings today	meeting_schedule
my card will work until what month	expiration_date
think about if you could only say one or the other, which animal do you see yourself choosing, cats or dogs	do_you_have_pets
i dont like my current insurance plan and want a new one	insurance_change
call me mary	change_user_name
say it one more time	repeat
go back to the original settings	reset_settings
is the tofu i put in the fridge tuesday still edible today	food_last
is everything going okay	greeting
can you identify this song playing through the speaker right now	what_song
please put a stop on my back account	freeze_account
what's the minimum payment for our cc bill	min_payment
is there a starbucks close to home	directions
i'd like to pay my bill	pay_bill
has my package been sent	order_status
