text	label
Show me how to activate my card	activate_my_card
There is  an extra 1Â£ charge on my app. Why did it charge me extra?	extra_charge_on_statement
What is the reason for my beneficiary to be disallowed?	beneficiary_not_allowed
I haven't been able to complete any transactions on my card today. Do you know what's wrong?	card_not_working
I'm still waiting for my top-up to go through	pending_top_up
I would like for someone to tell me which fiat currencies that your company supports.	fiat_currency_support
Can I select my card scheme or do you choose it for me?	visa_or_mastercard
I was declined when I tried to withdraw cash!	declined_cash_withdrawal
I got charged a fee for transferring money.	transfer_fee_charged
I want this fee reversed from my account.	request_refund
How often can I top up?	top_up_limits
Can I activate my card?	activate_my_card
How can I update my details since I moved?	edit_personal_details
If US cards have a top up charge, what is it?	top_up_by_card_charge
Can you tell me what is wrong ? I top-up with you all the time but this time it just shows my top-up as pending. What is happening?	pending_top_up
Can i get money in my home currency at my ATM ?I am on holiday and bit concerned because i do not have any cash with me .Is it possible to withdraw without any additional cost.	wrong_exchange_rate_for_cash_withdrawal
I would like to cancel my account.	terminate_account
Can I use my American Express card to add money into my account?	supported_cards_and_currencies
My payment is in the app but hasn't gone through yet	pending_card_payment
I want a refund on this.	request_refund
It didn't give me my cash	wrong_amount_of_cash_received
I accidentally exceeded my PIN tries.  Please advise.	pin_blocked
Why hasn't my transfer from Europe gone through?	transfer_timing
Do you guys have any age restrictions?	age_limit
I can't verify my ID. Why?	unable_to_verify_identity
"Where can I use my card?"""	card_acceptance
I tried entering my pin several times incorrectly. Why isn't my pin working?	pin_blocked
I need to track the card sent to me.	card_arrival
The transfer to my account was not allowed.	beneficiary_not_allowed
Is it possible to hold money in multiple currencies?	fiat_currency_support
What exchange rate will I receive?	exchange_rate
Can you tell me why I haven't received my new card yet?	card_arrival
What needs to be provided for identity verification?	verify_my_identity
Why am I unable verify my id?	unable_to_verify_identity
Can I have it by a certain date?	card_delivery_estimate
Hello I changed my mind and really need a refund on something I bought recently. Can you please cancel the transaction and get me my money back. Please it's urgent.	request_refund
Why hasn't my payment gone through yet?	pending_card_payment
Who can I speak with regarding a lost card?	lost_or_stolen_card
I tried activating my card and it doesn't work how do I solve this problem?	activate_my_card
Was there a way for me to get tracking for that?	card_arrival
I tried to make a transfer and it failed.	failed_transfer
Will my card be here soon?	card_delivery_estimate
My top-up was supposed to be done, but now the money is gone! Is there a glitch in your system?	top_up_reverted
why did my payment revert	reverted_card_payment?
I need money put into this account from another one.	transfer_into_account
How come I can't get money at the ATM	declined_cash_withdrawal
Given a choice, I'd rather have Mastercard.	visa_or_mastercard
I am very dissatisfied with the services that you are providing.  I want to cancel my account.	terminate_account
How many physical cards am I allowed to have?	getting_spare_card
My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?	card_arrival
When should I expect my card to arrive?	card_delivery_estimate
What are the reasons to be charged a fee on card payments?	card_payment_fee_charged
I tried doing an in country transfer earlier this week. I thought it would be there by now but I still don't see the money. Can you check the status on my transfer?	transfer_not_received_by_recipient
I want to use my card. How do I activate it?	activate_my_card
Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?	wrong_exchange_rate_for_cash_withdrawal
What do I do to close my account?	terminate_account
Using international ATMs messes up the exchange rate.	wrong_exchange_rate_for_cash_withdrawal
My cash withdrawal was declined, why?	declined_cash_withdrawal
How did you arrive at the rate of exchange? I thought that I would get more cash.	wrong_exchange_rate_for_cash_withdrawal
I needed cash from the ATM but I couldn't get it.	declined_cash_withdrawal
I'm still waiting for the top-up!	pending_top_up
What caused my top-up to be returned?	top_up_reverted
Do I have to go to the bank to change my PIN?	change_pin
I checked my statement and saw a charge of one pound, where is this charge coming from?	extra_charge_on_statement
What is happening?  I have tried to transfer money 5x already.  Is the system down?  This shouldnt be happening as this is a basic transfer.	failed_transfer
What ATM locations are near me?	atm_support
The app reverted after I topped-up	top_up_reverted
What countries do you operate in?	country_support
I do not think the pop up went through yet.	pending_top_up
If I need to cash foreign transfers, how does that work?	exchange_rate
Where did the money transfer go?	transfer_not_received_by_recipient
Will a beneficiary not accept a transfer?	beneficiary_not_allowed
What value can I get for my currency?	exchange_rate
I asked for more cash than what was received	wrong_amount_of_cash_received
How limited is a virtual card?	disposable_card_limits
"""My husband and I went out for our weekly """"dinner and a movie,"""" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?"""	transaction_charged_twice
I can't figure out how to change GBP to AUD, what do I do?	exchange_via_app
How do I go about changing my PIN?	change_pin
Is there a fee for exchanging currency?	exchange_charge
what cards and currencies are accepted?	supported_cards_and_currencies
At what age can my children use your service?	age_limit
I'm having trouble with proving my identity.	unable_to_verify_identity
Do you offer account services for children and teens?	age_limit
What's the limit to how much I can top up?	top_up_limits
How long will an urgent transfer from China take?	transfer_timing
I lost my phone. Can I disable to app?	lost_or_stolen_phone
Why isn't my beneficiary allowed?	beneficiary_not_allowed
Why am I seeing a fee for transferring money?	transfer_fee_charged
Why was my PIN blocked?	pin_blocked
I'm dissatisfied with the service and would like to terminate the account.	terminate_account
In which countries can I get a card?	country_support
What are the restrictions of the disposable cards?	disposable_card_limits
I don't think the exchange rate was right.	wrong_exchange_rate_for_cash_withdrawal
I want my purchases cancelled.	request_refund
I recently bought an item using my card and I was charged an extra fee why is this?	card_payment_fee_charged
Could you please tell me how to activate my new card?	activate_my_card
I need a new login code	passcode_forgotten
Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?	lost_or_stolen_phone
I got less cash because of the exchange rate.	wrong_exchange_rate_for_cash_withdrawal
The top-up did not go through.	top_up_failed
Why am i being double charged for something?	transaction_charged_twice
What caused my top up to be reverted?	top_up_reverted
What can i pay with out  fees	card_payment_fee_charged
I found a transfer fee - is that correct?	transfer_fee_charged
My currency rate is inaccurate.	card_payment_wrong_exchange_rate
Can you tell me why my card isn't letting me make purchases online? It's been 2 weeks I've been trying.	reverted_card_payment?
What is wrong with my top-up?	pending_top_up
Where did my money come from?	verify_source_of_funds
What type of card can I use to top up?	supported_cards_and_currencies
I want to transfer money to a beneficiary, but I couldn't.	beneficiary_not_allowed
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?	balance_not_updated_after_cheque_or_cash_deposit
What cards and currencies can I use to top up my account?	supported_cards_and_currencies
If I need to make an exchange from USD to GBP, how can I do so in the app?	exchange_via_app
"""Hello. How long does it usually take to transfer money to another country? I've made sure all the information is correct, but the transfer still says that it's """"pending."""""""	pending_transfer
Help me cancel a transaction.	cancel_transfer
Can I use my card to withdraw from my account?	atm_support
I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.	reverted_card_payment?
I am not in the UK can i get a card?	country_support
Is there a fee for adding funds with a credit card?	top_up_by_card_charge
Is there a tracking number for the card you sent me?	card_arrival
It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?	transaction_charged_twice
How long will a transfer from Europe take?	transfer_timing
It appears I have a fee in my statement.	extra_charge_on_statement
may I have a Visa and a Mastercard from you.	visa_or_mastercard
How can my friend pay me?	receiving_money
When will my transfer be in my account?	transfer_timing
I need to verify my identity. How do I do that?	verify_my_identity
I made a payment that's pending. Will it go through?	pending_card_payment
I just made a transfer from a UK account. How long does that typically take to show up? I just want to make sure it worked alright.	balance_not_updated_after_bank_transfer
Can I change my pin at ATMs?  If so, what ones?	change_pin
Why has my payment not transferred?	failed_transfer
I think that somebody is utilizing my card without my authorization!	compromised_card
I don't know my password anymore.	passcode_forgotten
How come I was charged a transaction of $1?	extra_charge_on_statement
Cash withdrawal was incorrect at ATM.	wrong_amount_of_cash_received
If my funds are running low, will the app top up automatically?	automatic_top_up
Can you tell me where my readily available cash has come from?	verify_source_of_funds
Are there any places that won't take my card?	card_acceptance
I need to close my account as soon as possible.	terminate_account
I'm not sure what I need to verify my identity.	verify_my_identity
I tried to withdraw cash from your ATM but my transaction was cancelled.	declined_cash_withdrawal
There is an extra small charge on my card! What do I do?	extra_charge_on_statement
Are your cards supported in the EU?	country_support
I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.	card_payment_wrong_exchange_rate
I have a transaction showing multiple times.	transaction_charged_twice
Is there a limit to my top-up?	top_up_limits
I want to know the source of my funds.	verify_source_of_funds
What's the web address to unblock my pin?	pin_blocked
Card payment is still pending, why is that the case?	pending_card_payment
I lost my card. Can you help me?	lost_or_stolen_card
is there a way i can see source of money?	verify_source_of_funds
How would my friend be able to send me money?	receiving_money
The app reverted my recent payment	reverted_card_payment?
Do you allow exchanges of EUR?	fiat_currency_support
Any place that takes Mastercard would be fine.	card_acceptance
can I have multiple currencies?	fiat_currency_support
I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.	declined_cash_withdrawal
I see a reverted payment on my account. Why has this happened?	reverted_card_payment?
Can I change my pin number at a cash machine?	change_pin
What foreign exchange rate will I get on weekdays and on the weekends?	exchange_rate
Top-up is not working	top_up_failed
Why am I unable to transfer money when I was able to before?	beneficiary_not_allowed
I have to verify my source of funds.	verify_source_of_funds
How can I tell if my top-up has been cancelled?	top_up_reverted
I got charged twice	transaction_charged_twice
I recently transferred money to my account when will it show up?	balance_not_updated_after_bank_transfer
My salary comes in GBP can I change my options somewhere?	receiving_money
I got a message that I cannot name X as a beneficiary.	beneficiary_not_allowed
Does auto top-up have a limit?	automatic_top_up
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?	transfer_fee_charged
I requested money from the ATM and it didn't give me as much as I requested.	wrong_amount_of_cash_received
I think my card is stolen!	lost_or_stolen_card
I am having trouble withdrawing cash.	declined_cash_withdrawal
It appears my top-up has not gone through.	pending_top_up
how many uses are the disposable cards good for?	disposable_card_limits
I left my phone somewhere and can't use the app.	lost_or_stolen_phone
I would like to top up my account with a bank transfer, is that allowed?	transfer_into_account
What are the steps for identity checks?	verify_my_identity
I am wanting to refill my card, is there a charge?	top_up_by_card_charge
I'd like to delete my account.	terminate_account
How long until transfers complete?	pending_transfer
Could I open an account for children?	age_limit
How do I activate my card to start using it?	activate_my_card
Tell me how a top up would be reverted.	top_up_reverted
Can I get another card?	getting_spare_card
Is it possible to delete the account?	terminate_account
Someone may have made an error in figuring out the rate of exchange.  I should have received more cash than I did on my most recent withdrawal.	wrong_exchange_rate_for_cash_withdrawal
i've waited 2 days for a transfer to reach a retailers account, am i going to have to wait longer.	transfer_not_received_by_recipient
My card hasn't been working for even small transactions today.	card_not_working
I got some cash but it wasn't the right amount.	wrong_amount_of_cash_received
My card is not working when I try to use it.	card_not_working
Why isn't my id verified?	unable_to_verify_identity
"""I made a transfer and according to the receiver """"they haven't received the right amount"""" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?"""	transfer_fee_charged
Could you assist me in finding my lost card?	lost_or_stolen_card
When shipped to the US how long is delivery time?	card_delivery_estimate
I would like to track the card you sent to me.	card_arrival
the exchange rate at which my card payment is at is wrong	card_payment_wrong_exchange_rate
I made a bank transfer and the balance hasn't updated yet.	balance_not_updated_after_bank_transfer
I could not get money from an ATM	declined_cash_withdrawal
A transfer has to be cancelled.	cancel_transfer
I believe my top up has failed	top_up_failed
I did a bank transfer and my balance isn't current.	balance_not_updated_after_bank_transfer
How long does it take to activate the card, as it does not look like its working?	activate_my_card
When will my account receive the money?	transfer_timing
Why does it show that my transfer is still pending?	pending_transfer
Top up not available in my wallet.	topping_up_by_card
Is there any type of fee for currency exchange?	exchange_charge
My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?	pending_card_payment
I want to get a Visa and Mastercard, is it possible to get both from you?	visa_or_mastercard
I forgot my passcode. Now what?	passcode_forgotten
Are their fee's for top ups?	top_up_by_card_charge
Is it possible for a friend to personally send me a payment?	receiving_money
Is there a way to use a cheque to top up my account?	top_up_by_cash_or_cheque
I can't see a transfer to my account I made.	balance_not_updated_after_bank_transfer
When I purchased a product in another country the currency exchange was incorrect.	card_payment_wrong_exchange_rate
I paid with my card and was charged extra	card_payment_fee_charged
Why would I get a decline message in a transfer?	declined_transfer
My PIN has been blocked.	pin_blocked
i put in money for vacation and its not showing. i need that money today, how long will it take	pending_transfer
I enetered the wrong information, I need my account unblocked How do I do that?	pin_blocked
I made a card payment which is showing me pending.	pending_card_payment
I going to be traveling, can I set up auto top-up if I run low on money?	automatic_top_up
I'd like to open an account for my children. How can I do that?	age_limit
What's going on? My card wont accept any transactions.	card_not_working
There is a payment that I made that hasn't gone through yet.	pending_card_payment
